Date,Volatility
2016-01,244.77516859382658
2016-02,239.91329709225027
2016-03,197.98182913420482
2016-04,104.52149167867587
2016-05,112.76460698454346
2016-06,91.08631026305996
2016-07,88.93785527920093
2016-08,122.59814849965352
2016-09,109.26976375229047
2016-10,50.69967092844005
2016-11,58.682629090931016
2016-12,66.0240943110881
2017-01,127.99440533391889
2017-02,205.58274204131354
2017-03,181.2526524837641
2017-04,121.63526680270431
2017-05,118.7875724545716
2017-06,189.09465248866653
2017-07,260.55759568040173
2017-08,110.9407705385548
2017-09,165.62401554111057
2017-10,102.12708502671136
2017-11,105.90635822768343
2017-12,80.42560040945548
2018-01,223.8222640512169
2018-02,238.87519475403974
2018-03,172.3800631441466
2018-04,156.16343743280532
2018-05,168.33022780088297
2018-06,266.92039466488944
2018-07,142.4653895638316
2018-08,114.53356590495018
2018-09,104.55288620516346
2018-10,115.06895911832463
2018-11,76.99095746870364
2018-12,226.50143620673919
2019-01,617.4298919240562
2019-02,317.7552926539662
2019-03,231.8165107591529
2019-04,162.7473014284985
2019-05,138.5736806458125
2019-06,191.20920001227014
2019-07,196.38419119666705
2019-08,106.68016292266422
2019-09,102.03384383852092
2019-10,129.49366238235018
2019-11,82.72453646271067
2019-12,110.46223861020162
2020-01,89.09222757749556
2020-02,107.54368274776762
2020-03,780.0283274977293
2020-04,807.3353891365638
2020-05,275.42450856758234
2020-06,293.4009569131632
2020-07,110.51059032804072
2020-08,111.1470141796736
2020-09,216.66988384036802
2020-10,165.9685149250594
2020-11,177.2231504820952
2020-12,291.5731934116152
2021-01,293.15011251317617
2021-02,241.6324692272746
2021-03,229.12911579435803
2021-04,284.94627661100634
2021-05,215.05160826182473
2021-06,184.0247906009165
2021-07,214.24441770248268
2021-08,135.9830987486298
2021-09,172.28256093964302
2021-10,178.7616039596964
2021-11,115.43579402872116
2021-12,241.85414850538027
2022-01,402.90975375187566
2022-02,255.64636807616148
2022-03,707.9932236191501
2022-04,347.6397443718099
2022-05,307.766311323363
2022-06,231.01976359715823
2022-07,149.82273949279937
2022-08,218.45713906665858
2022-09,381.035202343739
2022-10,518.7480493893714
2022-11,286.8545660136729
2022-12,411.5502531459816
2023-01,229.67720831867388
2023-02,107.42845345770259
2023-03,112.45192901632703
2023-04,181.58618122952498
2023-05,158.4685281650385
2023-06,106.43874063725067
2023-07,345.3075290858702
2023-08,289.78120743513927
2023-09,401.0006900034668
2023-10,562.5589529242834
